"t","selected_biomass","total_biomass","on_frac","schedule","boost_level"
24.2,0.0383580236621394,0.62381447059533,0.588452107442842,"Threshold (peaks)",3
24.4,0.0403613264961067,0.611368087575972,0.742521186386459,"Threshold (peaks)",3
24.6,0.0430036001415347,0.596897173982546,0.879151683571179,"Threshold (peaks)",3
24.8,0.046772841987929,0.580204392189149,0.964578957286793,"Threshold (peaks)",3
25,0.0522306725421629,0.561041590677833,0.994598610010494,"Threshold (peaks)",3
25.2,0.0597766668409494,0.538876002687526,0.999613596450609,"Threshold (peaks)",3
25.4,0.0696823365046156,0.512856879450457,0.99998795855249,"Threshold (peaks)",3
25.6,0.0822166713202606,0.482100353817775,0.999999850592412,"Threshold (peaks)",3
25.8,0.0974198379492186,0.445961892623594,0.999999999271941,"Threshold (peaks)",3
26,0.114470660100021,0.404548357568146,0.999999999998142,"Threshold (peaks)",3
26.2,0.130538948187418,0.360065501849201,0.999999999999993,"Threshold (peaks)",3
26.4,0.139055719797175,0.319236333099945,1,"Threshold (peaks)",3
26.6,0.131568421687527,0.295606985433077,0.999999999999995,"Threshold (peaks)",3
26.8,0.108588748581009,0.304395876159609,0.999999999985428,"Threshold (peaks)",3
