"time","biomass","method"
1782.2,26330.6283709714,"project()"
1782.4,26330.6283688171,"project()"
1782.6,26330.6283666632,"project()"
1782.8,26330.6283645099,"project()"
1783,26330.628362357,"project()"
1783.2,26330.6283602046,"project()"
1783.4,26330.6283580527,"project()"
1783.6,26330.6283559013,"project()"
1783.8,26330.6283537504,"project()"
1784,26330.6283515999,"project()"
1784.2,26330.6283494499,"project()"
1784.4,26330.6283473004,"project()"
1784.6,26330.6283451514,"project()"
1784.8,26330.6283430029,"project()"
1785,26330.6283408549,"project()"
1785.2,26330.6283387073,"project()"
1785.4,26330.6283365602,"project()"
1785.6,26330.6283344136,"project()"
1785.8,26330.6283322675,"project()"
1786,26330.6283301218,"project()"
1786.2,26330.6283279766,"project()"
1786.4,26330.628325832,"project()"
1786.6,26330.6283236877,"project()"
1786.8,26330.628321544,"project()"
1787,26330.6283194008,"project()"
1787.2,26330.628317258,"project()"
1787.4,26330.6283151157,"project()"
1787.6,26330.6283129739,"project()"
1787.8,26330.6283108326,"project()"
1788,26330.6283086917,"project()"
1788.2,26330.6283065513,"project()"
1788.4,26330.6283044114,"project()"
1788.6,26330.628302272,"project()"
1788.8,26330.6283001331,"project()"
1789,26330.6282979946,"project()"
1789.2,26330.6282958566,"project()"
1789.4,26330.6282937191,"project()"
1789.6,26330.6282915821,"project()"
1789.8,26330.6282894455,"project()"
1790,26330.6282873094,"project()"
1790.2,26330.6282851738,"project()"
1790.4,26330.6282830387,"project()"
1790.6,26330.6282809041,"project()"
1790.8,26330.6282787699,"project()"
1791,26330.6282766363,"project()"
1791.2,26330.628274503,"project()"
1791.4,26330.6282723703,"project()"
1791.6,26330.6282702381,"project()"
1791.8,26330.6282681063,"project()"
1792,26330.628265975,"project()"
1792.2,26330.6282638442,"project()"
1792.4,26330.6282617138,"project()"
1792.6,26330.6282595839,"project()"
1792.8,26330.6282574545,"project()"
1793,26330.6282553256,"project()"
1793.2,26330.6282531972,"project()"
1793.4,26330.6282510692,"project()"
1793.6,26330.6282489417,"project()"
1793.8,26330.6282468146,"project()"
1794,26330.6282446881,"project()"
1794.2,26330.628242562,"project()"
1794.4,26330.6282404364,"project()"
1794.6,26330.6282383113,"project()"
1794.8,26330.6282361866,"project()"
1795,26330.6282340624,"project()"
1795.2,26330.6282319387,"project()"
1795.4,26330.6282298155,"project()"
1795.6,26330.6282276927,"project()"
1795.8,26330.6282255705,"project()"
1796,26330.6282234486,"project()"
1796.2,26330.6282213273,"project()"
1796.4,26330.6282192064,"project()"
1796.6,26330.628217086,"project()"
1796.8,26330.6282149661,"project()"
1797,26330.6282128466,"project()"
1797.2,26330.6282107277,"project()"
1797.4,26330.6282086091,"project()"
1797.6,26330.6282064911,"project()"
1797.8,26330.6282043735,"project()"
1798,26330.6282022565,"project()"
1798.2,26330.6282001398,"project()"
1798.4,26330.6281980237,"project()"
1798.6,26330.628195908,"project()"
1798.8,26330.6281937928,"project()"
1799,26330.6281916781,"project()"
1799.2,26330.6281895638,"project()"
1799.4,26330.62818745,"project()"
1799.6,26330.6281853367,"project()"
1799.8,26330.6281832239,"project()"
1800,26330.6281811115,"project()"
1800.2,26330.6281789996,"project()"
1800.4,26330.6281768881,"project()"
1800.6,26330.6281747771,"project()"
1800.8,26330.6281726666,"project()"
1801,26330.6281705566,"project()"
1801.2,26330.628168447,"project()"
1801.4,26330.628166338,"project()"
1801.6,26330.6281642293,"project()"
1801.8,26330.6281621212,"project()"
1802,26330.6281600135,"project()"
1802.2,26330.6281579063,"project()"
1802.4,26330.6281557995,"project()"
1802.6,26330.6281536932,"project()"
1802.8,26330.6281515874,"project()"
1803,26330.6281494821,"project()"
1803.2,26330.6281473772,"project()"
1803.4,26330.6281452728,"project()"
1803.6,26330.6281431688,"project()"
1803.8,26330.6281410654,"project()"
1804,26330.6281389623,"project()"
1804.2,26330.6281368598,"project()"
1804.4,26330.6281347577,"project()"
1804.6,26330.6281326561,"project()"
1804.8,26330.628130555,"project()"
1805,26330.6281284543,"project()"
1805.2,26330.6281263541,"project()"
1805.4,26330.6281242544,"project()"
1805.6,26330.6281221551,"project()"
1805.8,26330.6281200563,"project()"
1806,26330.628117958,"project()"
1806.2,26330.6281158601,"project()"
1806.4,26330.6281137627,"project()"
1806.6,26330.6281116658,"project()"
1806.8,26330.6281095693,"project()"
1807,26330.6281074733,"project()"
1807.2,26330.6281053777,"project()"
1807.4,26330.6281032826,"project()"
1807.6,26330.628101188,"project()"
1807.8,26330.6280990939,"project()"
1808,26330.6280970002,"project()"
1808.2,26330.628094907,"project()"
1808.4,26330.6280928142,"project()"
1808.6,26330.6280907219,"project()"
1808.8,26330.6280886301,"project()"
1809,26330.6280865387,"project()"
1809.2,26330.6280844478,"project()"
1809.4,26330.6280823573,"project()"
1809.6,26330.6280802674,"project()"
1809.8,26330.6280781779,"project()"
1810,26330.6280760888,"project()"
1810.2,26330.6280740002,"project()"
1810.4,26330.6280719121,"project()"
1810.6,26330.6280698244,"project()"
1810.8,26330.6280677372,"project()"
1811,26330.6280656505,"project()"
1811.2,26330.6280635642,"project()"
1811.4,26330.6280614784,"project()"
1811.6,26330.628059393,"project()"
1811.8,26330.6280573081,"project()"
1812,26330.6280552237,"project()"
1812.2,26330.6280531397,"project()"
1812.4,26330.6280510562,"project()"
1812.6,26330.6280489732,"project()"
1812.8,26330.6280468906,"project()"
1813,26330.6280448085,"project()"
1813.2,26330.6280427268,"project()"
1813.4,26330.6280406456,"project()"
1813.6,26330.6280385649,"project()"
1813.8,26330.6280364846,"project()"
1814,26330.6280344048,"project()"
1814.2,26330.6280323255,"project()"
1814.4,26330.6280302466,"project()"
1814.6,26330.6280281681,"project()"
1814.8,26330.6280260902,"project()"
1815,26330.6280240126,"project()"
1815.2,26330.6280219356,"project()"
1815.4,26330.628019859,"project()"
1815.6,26330.6280177828,"project()"
1815.8,26330.6280157071,"project()"
1816,26330.6280136319,"project()"
1816.2,26330.6280115572,"project()"
1816.4,26330.6280094828,"project()"
1816.6,26330.628007409,"project()"
1816.8,26330.6280053356,"project()"
1817,26330.6280032627,"project()"
1817.2,26330.6280011902,"project()"
1817.4,26330.6279991182,"project()"
1817.6,26330.6279970467,"project()"
1817.8,26330.6279949756,"project()"
1818,26330.627992905,"project()"
1818.2,26330.6279908348,"project()"
1818.4,26330.6279887651,"project()"
1818.6,26330.6279866958,"project()"
1818.8,26330.627984627,"project()"
1819,26330.6279825587,"project()"
1819.2,26330.6279804908,"project()"
1819.4,26330.6279784234,"project()"
1819.6,26330.6279763564,"project()"
1819.8,26330.6279742899,"project()"
1820,26330.6279722238,"project()"
1820.2,26330.6279701582,"project()"
1820.4,26330.627968093,"project()"
1820.6,26330.6279660283,"project()"
1820.8,26330.6279639641,"project()"
1821,26330.6279619003,"project()"
1821.2,26330.627959837,"project()"
1821.4,26330.6279577741,"project()"
1821.6,26330.6279557117,"project()"
1821.8,26330.6279536498,"project()"
1822,26330.6279515883,"project()"
1822.2,26330.6279495272,"project()"
1822.4,26330.6279474666,"project()"
1822.6,26330.6279454065,"project()"
1822.8,26330.6279433468,"project()"
1823,26330.6279412876,"project()"
1823.2,26330.6279392288,"project()"
1823.4,26330.6279371705,"project()"
1823.6,26330.6279351126,"project()"
1823.8,26330.6279330552,"project()"
1824,26330.6279309983,"project()"
1824.2,26330.6279289418,"project()"
1824.4,26330.6279268857,"project()"
1824.6,26330.6279248301,"project()"
1824.8,26330.627922775,"project()"
1825,26330.6279207203,"project()"
1825.2,26330.627918666,"project()"
1825.4,26330.6279166123,"project()"
1825.6,26330.6279145589,"project()"
1825.8,26330.627912506,"project()"
1826,26330.6279104536,"project()"
1826.2,26330.6279084016,"project()"
1826.4,26330.6279063501,"project()"
1826.6,26330.627904299,"project()"
1826.8,26330.6279022484,"project()"
1827,26330.6279001982,"project()"
1827.2,26330.6278981485,"project()"
1827.4,26330.6278960992,"project()"
1827.6,26330.6278940504,"project()"
1827.8,26330.627892002,"project()"
1828,26330.6278899541,"project()"
1828.2,26330.6278879066,"project()"
1828.4,26330.6278858596,"project()"
1828.6,26330.6278838131,"project()"
1828.8,26330.6278817669,"project()"
1829,26330.6278797213,"project()"
1829.2,26330.627877676,"project()"
1829.4,26330.6278756313,"project()"
1829.6,26330.627873587,"project()"
1829.8,26330.6278715431,"project()"
1830,26330.6278694997,"project()"
1830.2,26330.6278674567,"project()"
1830.4,26330.6278654142,"project()"
1830.6,26330.6278633721,"project()"
1830.8,26330.6278613305,"project()"
1831,26330.6278592893,"project()"
1831.2,26330.6278572486,"project()"
1831.4,26330.6278552083,"project()"
1831.6,26330.6278531685,"project()"
1831.8,26330.6278511291,"project()"
1832,26330.6278490902,"project()"
1832.2,26330.6278470517,"project()"
1832.4,26330.6278450137,"project()"
1832.6,26330.6278429761,"project()"
1832.8,26330.627840939,"project()"
1833,26330.6278389023,"project()"
1833.2,26330.6278368661,"project()"
1833.4,26330.6278348303,"project()"
1833.6,26330.627832795,"project()"
1833.8,26330.6278307601,"project()"
1834,26330.6278287256,"project()"
1834.2,26330.6278266916,"project()"
1834.4,26330.6278246581,"project()"
1834.6,26330.6278226249,"project()"
1834.8,26330.6278205923,"project()"
1835,26330.6278185601,"project()"
1835.2,26330.6278165283,"project()"
1835.4,26330.627814497,"project()"
1835.6,26330.6278124661,"project()"
1835.8,26330.6278104357,"project()"
1836,26330.6278084057,"project()"
1836.2,26330.6278063762,"project()"
1836.4,26330.6278043471,"project()"
1836.6,26330.6278023185,"project()"
1836.8,26330.6278002902,"project()"
1837,26330.6277982625,"project()"
1837.2,26330.6277962352,"project()"
1837.4,26330.6277942083,"project()"
1837.6,26330.6277921819,"project()"
1837.8,26330.6277901559,"project()"
1838,26330.6277881303,"project()"
1838.2,26330.6277861052,"project()"
1838.4,26330.6277840806,"project()"
1838.6,26330.6277820563,"project()"
1838.8,26330.6277800326,"project()"
1839,26330.6277780092,"project()"
1839.2,26330.6277759864,"project()"
1839.4,26330.6277739639,"project()"
1839.6,26330.6277719419,"project()"
1839.8,26330.6277699204,"project()"
1840,26330.6277678992,"project()"
1840.2,26330.6277658786,"project()"
1840.4,26330.6277638583,"project()"
1840.6,26330.6277618386,"project()"
1840.8,26330.6277598192,"project()"
1841,26330.6277578003,"project()"
1841.2,26330.6277557819,"project()"
1841.4,26330.6277537639,"project()"
1841.6,26330.6277517463,"project()"
1841.8,26330.6277497292,"project()"
1842,26330.6277477125,"project()"
1842.2,26330.6277456962,"project()"
1842.4,26330.6277436804,"project()"
1842.6,26330.6277416651,"project()"
1842.8,26330.6277396501,"project()"
1843,26330.6277376357,"project()"
1843.2,26330.6277356216,"project()"
1843.4,26330.627733608,"project()"
1843.6,26330.6277315949,"project()"
1843.8,26330.6277295822,"project()"
1844,26330.6277275699,"project()"
1844.2,26330.6277255581,"project()"
1844.4,26330.6277235467,"project()"
1844.6,26330.6277215358,"project()"
1844.8,26330.6277195253,"project()"
1845,26330.6277175152,"project()"
1845.2,26330.6277155056,"project()"
1845.4,26330.6277134964,"project()"
1845.6,26330.6277114876,"project()"
1845.8,26330.6277094793,"project()"
1846,26330.6277074715,"project()"
1846.2,26330.627705464,"project()"
1846.4,26330.6277034571,"project()"
1846.6,26330.6277014505,"project()"
1846.8,26330.6276994444,"project()"
1847,26330.6276974387,"project()"
1847.2,26330.6276954335,"project()"
1847.4,26330.6276934287,"project()"
1847.6,26330.6276914244,"project()"
1847.8,26330.6276894204,"project()"
1848,26330.627687417,"project()"
1848.2,26330.6276854139,"project()"
1848.4,26330.6276834113,"project()"
1848.6,26330.6276814092,"project()"
1848.8,26330.6276794075,"project()"
1849,26330.6276774062,"project()"
1849.2,26330.6276754053,"project()"
1849.4,26330.6276734049,"project()"
1849.6,26330.6276714049,"project()"
1849.8,26330.6276694054,"project()"
1850,26330.6276674063,"project()"
1850.2,26330.6276654076,"project()"
1850.4,26330.6276634094,"project()"
1850.6,26330.6276614116,"project()"
1850.8,26330.6276594142,"project()"
1851,26330.6276574173,"project()"
1851.2,26330.6276554208,"project()"
1851.4,26330.6276534248,"project()"
1851.6,26330.6276514291,"project()"
1851.8,26330.627649434,"project()"
1852,26330.6276474392,"project()"
1852.2,26330.6276454449,"project()"
1852.4,26330.627643451,"project()"
1852.6,26330.6276414576,"project()"
1852.8,26330.6276394646,"project()"
1853,26330.627637472,"project()"
1853.2,26330.6276354799,"project()"
1853.4,26330.6276334882,"project()"
1853.6,26330.6276314969,"project()"
1853.8,26330.6276295061,"project()"
1854,26330.6276275157,"project()"
1854.2,26330.6276255257,"project()"
1854.4,26330.6276235362,"project()"
1854.6,26330.6276215471,"project()"
1854.8,26330.6276195584,"project()"
1855,26330.6276175702,"project()"
1855.2,26330.6276155824,"project()"
1855.4,26330.627613595,"project()"
1855.6,26330.6276116081,"project()"
1855.8,26330.6276096216,"project()"
1856,26330.6276076355,"project()"
1856.2,26330.6276056499,"project()"
1856.4,26330.6276036647,"project()"
1856.6,26330.6276016799,"project()"
1856.8,26330.6275996956,"project()"
1857,26330.6275977117,"project()"
1857.2,26330.6275957282,"project()"
1857.4,26330.6275937452,"project()"
1857.6,26330.6275917626,"project()"
1857.8,26330.6275897804,"project()"
1858,26330.6275877986,"project()"
1858.2,26330.6275858173,"project()"
1858.4,26330.6275838364,"project()"
1858.6,26330.627581856,"project()"
1858.8,26330.627579876,"project()"
1859,26330.6275778964,"project()"
1859.2,26330.6275759172,"project()"
1859.4,26330.6275739385,"project()"
1859.6,26330.6275719602,"project()"
1859.8,26330.6275699823,"project()"
1860,26330.6275680049,"project()"
1860.2,26330.6275660279,"project()"
1860.4,26330.6275640513,"project()"
1860.6,26330.6275620752,"project()"
1860.8,26330.6275600995,"project()"
1861,26330.6275581242,"project()"
1861.2,26330.6275561493,"project()"
1861.4,26330.6275541749,"project()"
1861.6,26330.6275522009,"project()"
1861.8,26330.6275502274,"project()"
1862,26330.6275482542,"project()"
1862.2,26330.6275462815,"project()"
1862.4,26330.6275443092,"project()"
1862.6,26330.6275423374,"project()"
1862.8,26330.6275403659,"project()"
1863,26330.6275383949,"project()"
1863.2,26330.6275364244,"project()"
1863.4,26330.6275344542,"project()"
1863.6,26330.6275324845,"project()"
1863.8,26330.6275305152,"project()"
1864,26330.6275285463,"project()"
1864.2,26330.6275265779,"project()"
1864.4,26330.6275246099,"project()"
1864.6,26330.6275226423,"project()"
1864.8,26330.6275206751,"project()"
1865,26330.6275187084,"project()"
1865.2,26330.6275167421,"project()"
1865.4,26330.6275147762,"project()"
1865.6,26330.6275128108,"project()"
1865.8,26330.6275108458,"project()"
1866,26330.6275088812,"project()"
1866.2,26330.627506917,"project()"
1866.4,26330.6275049532,"project()"
1866.6,26330.6275029899,"project()"
1866.8,26330.627501027,"project()"
1867,26330.6274990645,"project()"
1867.2,26330.6274971025,"project()"
1867.4,26330.6274951409,"project()"
1867.6,26330.6274931797,"project()"
1867.8,26330.6274912189,"project()"
1868,26330.6274892586,"project()"
1868.2,26330.6274872987,"project()"
1868.4,26330.6274853392,"project()"
1868.6,26330.6274833801,"project()"
1868.8,26330.6274814215,"project()"
1869,26330.6274794633,"project()"
1869.2,26330.6274775055,"project()"
1869.4,26330.6274755481,"project()"
1869.6,26330.6274735912,"project()"
1869.8,26330.6274716346,"project()"
1870,26330.6274696785,"project()"
1870.2,26330.6274677229,"project()"
1870.4,26330.6274657676,"project()"
1870.6,26330.6274638128,"project()"
1870.8,26330.6274618584,"project()"
1871,26330.6274599044,"project()"
1871.2,26330.6274579509,"project()"
1871.4,26330.6274559978,"project()"
1871.6,26330.627454045,"project()"
1871.8,26330.6274520928,"project()"
1872,26330.6274501409,"project()"
1872.2,26330.6274481895,"project()"
1872.4,26330.6274462384,"project()"
1872.6,26330.6274442878,"project()"
1872.8,26330.6274423377,"project()"
1873,26330.6274403879,"project()"
1873.2,26330.6274384386,"project()"
1873.4,26330.6274364897,"project()"
1873.6,26330.6274345412,"project()"
1873.8,26330.6274325931,"project()"
1874,26330.6274306455,"project()"
1874.2,26330.6274286982,"project()"
1874.4,26330.6274267514,"project()"
1874.6,26330.627424805,"project()"
1874.8,26330.6274228591,"project()"
1875,26330.6274209135,"project()"
1875.2,26330.6274189684,"project()"
1875.4,26330.6274170237,"project()"
1875.6,26330.6274150794,"project()"
1875.8,26330.6274131356,"project()"
